MagZ,MagY,MagX,Light,OrientZ,OrientX,OrientY,AccY,AccX,AccZ,GyroZ,GyroX,GyroY
NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,
-33.6,-14.46,16.92,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,
-33.78,-15.12,15.24,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,
-33.18,-15.54,14.5199995,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,
-33.3,-15.54,15.299999,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,
-33.36,-16.08,14.34,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,
-33.6,-16.14,14.099999,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,
-33.66,-17.1,13.08,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,
-23.4,41.46,-18.0,10.0,4.993778,148.04897,82.84439,-9.921572,0.076614454,1.9536686,-0.404392793333,0.0887790833333,0.52493687,
-23.4,41.46,-18.0,10.0,5.239764,148.76639,82.47154,-10.189722,0.2681506,2.0685902,-0.33658676,0.182648705,0.6322455325,
-23.4,41.46,-18.0,10.0,5.3805614,149.88126,82.01555,-10.304645,1.532289,2.4899697,-0.2302962025,0.32039882,0.95386606,
-23.4,41.46,-18.0,10.0,5.4059677,150.97249,81.546646,-9.921572,1.7621324,2.6431987,-0.2079996175,0.451123975,1.233031475,
-23.4,41.46,-18.0,10.0,5.4656906,152.56458,80.76788,-9.615114,1.7238252,2.9879637,-0.2950479075,0.5748242,1.353371925,
-23.4,41.46,-18.0,10.0,5.598393,154.45415,79.87141,-9.5385,1.3024458,2.2218192,-0.403171063333,0.605978306667,1.61920016667,
-27.24,40.559998,-16.14,10.0,5.598393,154.45415,79.87141,-9.5385,1.3024458,2.2218192,-0.403171063333,0.605978306667,1.61920016667,
-27.24,40.559998,-16.14,10.0,5.7208204,156.8933,78.965034,-9.5385,1.3024458,2.2218192,-0.50396383,0.52839846,2.1413881,
-27.24,40.559998,-16.14,10.0,5.789012,159.83737,78.12331,-10.189722,1.8004397,0.49799395,-0.54937148,0.442673683333,2.4524204,
-27.24,40.559998,-16.14,10.0,5.8731203,161.9302,77.68132,-10.611102,1.9919758,-0.2681506,-0.58276545,0.328950935,2.500576925,
-27.24,40.559998,-16.14,10.0,6.0400987,164.63133,77.21681,-12.028469,2.336741,0.038307227,-0.6267477575,0.2119702425,2.2632557,
-27.24,40.559998,-16.14,10.0,6.1268024,167.32161,76.67541,-12.334928,3.217807,0.9959879,-0.5051855575,0.248622155,2.123062125,
-27.24,40.559998,-16.14,10.0,5.9755974,169.85423,76.061844,-11.262324,3.9456444,1.685518,-0.3075706525,0.33903021,2.007914025,
-27.24,40.559998,-16.14,10.0,5.757203,172.12823,75.34712,-10.266336,3.9456444,2.7581203,-0.305839866667,0.4418592,1.81712053333,
-27.24,40.559998,-16.14,10.0,5.7975173,173.3455,74.66238,-9.423578,2.3750482,4.711789,-0.425773065,0.53969944,1.7153096,
-27.24,40.559998,-16.14,10.0,6.090163,174.13332,73.36856,-9.308656,1.8387469,4.9799395,-0.4954117075,0.6927211875,1.7293595,
-27.24,40.559998,-16.14,10.0,6.3000045,175.05904,71.88526,-9.11712,1.8004397,5.0182467,-0.4767803175,0.8524624575,1.686904375,
-27.24,40.559998,-16.14,10.0,6.4413137,175.92467,70.3436,-8.925584,1.9919758,4.903325,-0.4141666425,0.8915578075,1.572978,
-27.24,40.559998,-16.14,10.0,6.401146,176.89847,69.004974,-8.810662,1.340753,4.1371803,-0.31123584,0.8390234025,1.371697925,
-27.24,40.559998,-16.14,10.0,6.401146,176.89847,69.004974,-8.389283,0.6895301,4.2904096,-0.22968534,0.8002335,1.237613,
-36.48,37.5,-11.5199995,10.0,6.1905646,178.04126,68.16175,-8.389283,0.6895301,4.2904096,-0.16249015,0.728151375,1.22234135,
-36.48,37.5,-11.5199995,10.0,5.871891,178.25055,67.05007,-8.389283,0.6895301,4.2904096,-0.076358157,0.57818397,1.28312245,
-36.48,37.5,-11.5199995,10.0,5.871891,178.25055,67.05007,-7.8912888,-0.5746084,3.6774938,-0.076358157,0.57818397,1.28312245,
-36.12,37.62,-10.86,10.0,5.282431,179.44824,66.291466,-7.8912888,-0.5746084,3.6774938,0.052534409,0.341270046667,1.37974096667,
-36.12,37.62,-10.86,10.0,4.5345197,180.87366,65.809814,-7.8912888,-0.5746084,3.6774938,0.142942466667,0.265930006667,1.22458123333,
-36.12,37.62,-10.86,10.0,3.8194623,181.95557,65.46129,-7.929596,0.9959879,4.5202527,0.1744020275,0.20586158,0.94653568,
-36.12,37.62,-10.86,10.0,3.4049416,182.51453,65.27767,-7.469909,1.6472107,4.5202527,0.112399205,0.19792034,0.5057964125,
-36.12,37.62,-10.86,10.0,3.1908934,182.80711,64.99986,-7.3166804,2.1452048,4.098873,-0.080634214,0.2617557575,0.041844269,
-36.12,37.62,-10.86,10.0,3.4172475,182.82318,64.71569,-7.5848308,1.9536686,4.4436383,-0.28384871,0.19221893,-0.143349706667,
-36.12,37.62,-10.86,10.0,3.4172475,182.82318,64.71569,-7.5848308,1.9536686,4.4436383,-0.28384871,0.19221893,-0.143349706667,
-26.4,39.3,-2.58,10.0,3.8794148,182.69644,64.55665,-7.5848308,1.9536686,4.4436383,-0.377311106667,0.0627154978333,0.152309063167,
-24.72,39.48,-0.53999996,10.0,4.1823585,183.571225,64.437533,-7.5848308,1.9536686,4.4436383,-0.395229825,0.037568212325,0.654236695,
-23.58,39.239998,1.86,10.0,4.032267,185.80545,64.357185,-7.5848308,1.9536686,4.4436383,-0.357356165,-0.03298672325,0.7901542,
-22.5,39.18,4.3199997,10.0,3.5800993,189.63153,64.35846,-7.5848308,1.9536686,4.4436383,-0.2999348325,-0.0528398425,0.7724391075,
-22.14,38.879997,6.7799997,10.0,3.1816442,193.98149,64.36892,-7.5848308,1.9536686,4.4436383,-0.2864957925,0.08521570225,0.7522805525,
-22.439999,38.579998,9.36,10.0,3.1816442,193.98149,64.36892,-7.5848308,1.9536686,4.4436383,-0.370184333333,0.237830203333,0.509461606667,
-22.74,37.98,11.4,10.0,3.3148506,194.72511,64.06084,-7.5848308,1.9536686,4.4436383,-0.43371433,0.288328395,0.35613443,
-23.4,37.44,12.96,10.0,3.551145,195.16594,63.775604,-8.963891,1.5705963,4.711789,-0.49480085,0.30909781,0.27794368,
-23.4,37.44,12.96,10.0,3.6880484,198.42128,63.433945,-8.887277,1.4556746,4.2521024,-0.58948496,0.403476505,0.3008511275,
-23.4,37.44,12.96,10.0,3.8578072,202.26605,63.025684,-8.887277,1.4556746,4.2521024,-0.635707113333,0.48095458,0.31072678,
-25.74,36.48,15.179999,10.0,3.8578072,202.26605,63.025684,-8.925584,1.2641385,4.098873,-0.635707113333,0.48095458,0.31072678,
-25.74,36.48,15.179999,10.0,4.1587114,205.5785,62.601753,-8.848969,1.3790601,4.2904096,-0.62104635,0.503352953333,0.0802269676667,
-25.74,36.48,15.179999,10.0,4.6590614,207.70656,62.110252,-8.848969,1.3790601,4.2904096,-0.612901463333,0.522086143333,-0.104254333333,
-28.5,35.579998,15.54,10.0,4.6590614,207.70656,62.110252,-8.848969,1.3790601,4.2904096,-0.625526,0.54611355,-0.23457226,
-28.5,35.579998,15.54,10.0,5.241412,207.8022,61.628098,-8.197746,1.4939818,5.171476,-0.65179325,0.514959385,-0.285274075,
-28.5,35.579998,15.54,10.0,5.950225,209.7932,61.04287,-8.197746,1.4939818,5.171476,-0.6890559875,0.4639521475,-0.219606055,
-30.539999,34.92,14.16,10.0,5.950225,209.7932,61.04287,-8.197746,1.4939818,5.171476,-0.6890559875,0.4639521475,-0.219606055,
-30.539999,34.92,14.16,10.0,6.7010055,211.6315,60.49378,-7.929596,1.7621324,5.133168,-0.696793646667,0.396655163333,-0.142127983333,
-30.539999,34.92,14.16,10.0,7.439504,213.32434,59.976574,-7.929596,1.7621324,5.133168,-0.6786712875,0.35827246,-0.0452040275,
-32.219997,34.68,12.42,10.0,7.439504,213.32434,59.976574,-7.929596,1.7621324,5.133168,-0.64873886,0.31764993,0.04520403,
-32.219997,34.68,12.42,10.0,8.078145,214.95091,59.465473,-7.776367,1.6089035,5.2863975,-0.592539285,0.25595254,0.088575465,
-32.219997,34.68,12.42,10.0,8.465028,216.10217,59.13118,-7.776367,1.6089035,5.2863975,-0.525954985,0.2070833175,0.0305432615,
-33.3,34.62,10.679999,10.0,8.465028,216.10217,59.13118,-7.776367,1.6089035,5.2863975,-0.47647488,0.18081611,-0.040317107,
-33.3,34.62,10.679999,10.0,8.465028,216.10217,59.13118,-7.469909,1.0726024,5.631162,-0.445320775,0.163101015,-0.083077673,
-33.3,34.62,10.679999,10.0,9.343885,218.39476,58.495064,-7.469909,1.0726024,5.631162,-0.385761405,0.11972958875,-0.1230893475,
-34.14,34.5,8.94,10.0,9.343885,218.39476,58.495064,-7.469909,1.0726024,5.631162,-0.385761405,0.11972958875,-0.1230893475,
-34.14,34.5,8.94,10.0,9.698282,219.18735,58.249428,-6.742072,1.6472107,5.439626,-0.283441483333,0.0623082543333,-0.123802023333,
-34.14,34.5,8.94,10.0,10.014087,219.83849,58.064533,-6.742072,1.6472107,5.439626,-0.2480112875,0.01069014175,-0.08185594375,
-34.8,34.38,7.3799996,10.0,10.221108,220.30762,57.943737,-6.742072,1.6472107,5.439626,-0.233961395,-0.0036651915,0.014660765,
-34.8,34.38,7.3799996,10.0,10.221108,220.30762,57.943737,-6.895301,2.4133554,5.9759274,-0.23090707,-0.028099801,0.12339478,
-34.8,34.38,7.3799996,10.0,10.431738,220.99312,57.772327,-6.895301,2.4133554,5.9759274,-0.222049515,-0.05375614075,0.1817324075,
-35.34,34.5,6.3599997,10.0,10.431738,220.99312,57.772327,-6.895301,2.4133554,5.9759274,-0.222049515,-0.05375614075,0.1817324075,
-35.34,34.5,6.3599997,10.0,10.614756,221.72232,57.629585,-6.7803793,2.7581203,5.439626,-0.20606521,-0.0814487,0.1816306,
-35.34,34.5,6.3599997,10.0,10.816559,222.36769,57.540478,-6.7803793,2.7581203,5.439626,-0.190589956667,-0.08307767,0.11077023,
-35.76,34.38,5.8799996,10.0,10.816559,222.36769,57.540478,-6.7803793,2.7581203,5.439626,-0.190589956667,-0.08307767,0.11077023,
-35.76,34.38,5.8799996,10.0,11.04676,222.88564,57.499035,-6.0142345,2.7964275,5.7843914,-0.183259573333,-0.151087338333,0.226020136667,
-35.76,34.38,5.8799996,10.0,11.136335,223.3582,57.4939,-6.0142345,2.7964275,5.7843914,-0.119424154,-0.2822197475,0.401643895,
-36.18,34.62,5.58,10.0,11.069945,223.93805,57.677822,-6.0142345,2.7964275,5.7843914,-0.07452556,-0.37384954,0.38240165,
-36.18,34.62,5.58,10.0,11.069945,223.93805,57.677822,-6.6654577,3.3327289,6.2823853,-0.0452040285,-0.431881725,0.26328293,
-36.18,34.62,5.58,10.0,11.11521,224.43076,57.938835,-6.6654577,3.3327289,6.2823853,0.0003054325,-0.53389622,0.13011429775,
-36.239998,34.92,5.58,10.0,11.11521,224.43076,57.938835,-6.6654577,3.3327289,6.2823853,0.02687807,-0.6133087,0.032986723,
-36.239998,34.92,5.58,10.0,11.11521,224.43076,57.938835,-9.461885,3.7541082,8.734048,0.044593162,-0.57848935,-0.007941248,
-36.239998,34.92,5.58,10.0,11.105113,224.58534,59.102825,-9.461885,3.7541082,8.734048,0.0665843135,-0.349109485,0.010079277125,
-35.82,35.46,5.64,10.0,11.105113,224.58534,59.102825,-9.461885,3.7541082,8.734048,0.0665843135,-0.349109485,0.010079277125,
-35.82,35.46,5.64,10.0,11.057505,224.54352,59.37712,-12.909535,3.5625722,8.963891,0.0289142886667,-0.123802023333,-0.27326039,
-35.82,35.46,5.64,10.0,11.194889,224.22395,59.60617,-12.909535,3.5625722,8.963891,0.043371431,-0.0259617725,-0.5925392775,
-35.16,36.059998,5.4,10.0,11.194889,224.22395,59.60617,-12.909535,3.5625722,8.963891,0.043371431,-0.0259617725,-0.5925392775,
-35.16,36.059998,5.4,10.0,11.531158,223.50601,59.772198,-8.465898,3.5625722,5.363012,0.082263184,0.241495386667,-1.0816387,
-35.16,36.059998,5.4,10.0,12.114125,222.28458,59.76675,-8.465898,3.5625722,5.363012,0.0445931635,0.188757365,-1.50120135,
-34.559998,36.66,4.62,10.0,12.963725,220.65355,59.941505,-8.465898,3.5625722,5.363012,0.11362094,0.047647487,-1.3011429,
-34.559998,36.66,4.62,10.0,13.187486,219.8082,60.267067,-4.673482,2.873042,2.719813,0.33169983,-0.267558975,-0.612697815,
-34.559998,36.66,4.62,10.0,13.187486,219.8082,60.267067,-4.673482,2.873042,2.719813,0.450818546667,-0.54489182,0.0126245466667,
-34.32,36.96,3.8999999,10.0,12.734922,219.53012,60.98902,-4.673482,2.873042,2.719813,0.40194935,-0.6609562,0.36285394,
-34.32,36.96,3.8999999,10.0,12.734922,219.53012,60.98902,-9.5385,0.30645782,2.2601264,0.290161,-0.72387532,0.789237875,
-34.32,36.96,3.8999999,10.0,11.994689,220.10226,61.74525,-9.5385,0.30645782,2.2601264,0.2403754725,-0.9847147875,1.45905165,
-33.899998,37.32,3.72,10.0,11.994689,220.10226,61.74525,-9.5385,0.30645782,2.2601264,0.2403754725,-0.9847147875,1.45905165,
-33.899998,37.32,3.72,10.0,10.861415,221.66898,62.69312,-10.611102,1.0726024,1.4556746,0.182445083333,-1.16593816667,1.99671486667,
-33.899998,37.32,3.72,10.0,9.1466045,224.31976,64.420805,-10.611102,1.0726024,1.4556746,0.197614905,-1.1759156,1.822211025,
-33.0,37.98,4.56,10.0,9.1466045,224.31976,64.420805,-10.611102,1.0726024,1.4556746,0.217468025,-1.260215,1.981036,
-33.0,37.98,4.56,10.0,7.4074144,226.73045,66.53346,-9.80665,0.22984336,1.5705963,0.19425514,-1.3011429,2.1209242,
-33.0,37.98,4.56,10.0,7.4074144,226.73045,66.53346,-9.80665,0.22984336,1.5705963,0.180001626667,-1.29177633333,2.13639933333,
-31.439999,39.42,6.2999997,10.0,7.4074144,226.73045,66.53346,-9.80665,0.22984336,1.5705963,0.180001626667,-1.29177633333,2.13639933333,
-31.439999,39.42,6.2999997,10.0,6.235765,228.54779,68.17206,-10.189722,0.2681506,0.038307227,0.172263993333,-1.33250066667,1.5984307,
-31.439999,39.42,6.2999997,10.0,5.366814,230.12881,69.71626,-9.80665,-0.038307227,1.3790601,0.1463022275,-1.363145825,0.763581545,
-31.439999,39.42,6.2999997,10.0,4.8640659,230.97932,71.8875275,-8.963891,0.49799395,1.8387469,0.057421335,-1.3093897,0.353690975,
-31.439999,39.42,6.2999997,10.0,4.750174,231.43533,74.193985,-8.121132,0.5746084,1.6089035,-0.0910189225,-1.37841745,0.4074471125,
-31.439999,39.42,6.2999997,10.0,4.792396,232.08914,76.01786,-9.232041,-0.34476504,0.45968673,-0.1866193275,-1.475850425,0.5335908,
-31.439999,39.42,6.2999997,10.0,4.723111,232.74365,78.132935,-10.113108,-0.5746084,0.2681506,-0.12492194625,-1.604743,0.3836233625,
-18.96,45.18,12.3,10.0,4.723111,232.74365,78.132935,-10.381259,-0.22984336,0.38307226,0.01282816975,-1.57358885,0.012217305,
-16.44,45.239998,12.179999,10.0,4.696076,232.577195,80.7413,-10.342952,0.34476504,0.5746084,0.140499008333,-1.4493796,-0.558330853333,
-14.34,45.36,11.5199995,10.0,4.520504,231.02315,83.12993,-9.385271,1.2258313,2.2984335,0.308690576667,-1.269378,-1.20421903333,
-12.84,45.12,10.5,10.0,4.2396097,229.65385,84.641685,-9.270349,1.4556746,2.7964275,0.369369843333,-1.2950344,-1.15331355333,
-12.0,45.059998,9.36,10.0,3.8283157,228.81332,86.476685,-9.576807,1.4173675,2.9879637,0.387695806667,-1.49906326667,-0.482176286667,
-11.4,44.52,8.16,10.0,3.4036765,228.976,88.30328,-9.730036,1.1492168,2.336741,0.342491776667,-1.50924443333,0.369369863333,
-11.16,44.579998,6.96,10.0,3.0769405,229.64342,89.65567,-8.963891,1.2641385,1.4939818,0.3463606,-1.5363261,0.85215702,
-11.28,44.34,5.7599998,10.0,2.8039145,230.51163,91.33882,-8.734048,1.1875241,1.4556746,0.246789553333,-1.52309066667,0.895528446667,
-11.5199995,44.76,5.3399997,10.0,2.9574993,230.56271,92.52087,-8.6574335,0.5746084,1.3790601,0.0586430616667,-1.41965083333,0.798604496667,
-11.82,45.239998,4.8599997,10.0,3.1878235,230.5134,93.575806,-8.772355,0.22984336,1.4556746,-0.023620123,-1.36711643333,0.832405713333,
-11.5199995,45.719997,4.62,10.0,3.464094,230.62305,94.52918,-8.887277,0.15322891,1.532289,-0.08022697,-1.33738766667,1.01810878,
-11.219999,46.26,4.8599997,10.0,3.6409926,231.69225,95.631065,-8.887277,0.15322891,1.532289,-0.0859283813333,-1.22987536667,1.31702546667,
-11.219999,46.26,4.8599997,10.0,3.925984,233.39441,96.95416,-8.887277,0.15322891,1.532289,-0.0847066466667,-1.1553498,1.48195906667,
-11.219999,46.26,4.8599997,10.0,3.925984,233.39441,96.95416,-8.848969,0.80445176,0.6895301,-0.0847066466667,-1.1553498,1.48195906667,
-9.9,47.34,5.22,10.0,4.4542065,234.23703,97.7207,-8.925584,0.80445176,-1.1492168,-0.189368223333,-1.02462466667,1.5222762,
-9.179999,47.7,5.2799997,10.0,5.053122,235.81323,98.5719,-9.423578,0.6895301,-1.6089035,-0.342084546667,-0.718784766667,1.2864822,
-8.46,48.36,5.22,10.0,5.7427053,236.92888,99.14943,-10.342952,0.30645782,-1.7621324,-0.448375086667,-0.521271663333,0.930958653333,
-7.9199996,48.42,5.16,10.0,6.302219,237.30142,99.58132,-10.802638,-0.19153613,-1.8770541,-0.482176306667,-0.576249546667,0.80186246,
-7.08,48.719997,5.1,10.0,6.998707,237.44878,100.3305,-11.453861,-2.528277,-1.9153614,-0.458556186667,-0.76561776,0.57950749,
-6.48,48.719997,5.1,10.0,7.7018447,237.8793,101.227684,-11.9135475,-3.7924154,-1.4556746,-0.571159005,-0.75686205,0.36713,
-5.64,48.899998,4.8599997,10.0,8.488229,237.88779,102.1112,-12.29662,-4.1371803,-0.45968673,-0.648331623333,-0.7122689,0.0680096652,
-4.92,48.96,4.38,10.0,9.11424,237.59747,102.91823,-13.024457,-3.6774938,-0.38307226,-0.531452746667,-0.548149733333,-0.172671243333,
-4.2599998,49.2,4.08,10.0,9.475247,237.11206,103.150635,-13.024457,-3.6774938,-0.38307226,-0.452854773333,0.109141255333,-0.594575486667,
-4.2599998,49.2,4.08,10.0,9.546066,236.0814,102.930176,-13.024457,-3.6774938,-0.38307226,-0.140499004667,0.417831826667,-0.88575463,
-3.8999999,49.2,3.48,10.0,9.546066,236.0814,102.930176,-14.480132,0.5363012,0.45968673,-0.140499004667,0.417831826667,-0.88575463,
-3.6,49.32,3.12,10.0,9.3145275,234.7254,102.3684,-15.246277,0.19153613,1.1109096,-0.124209266667,1.03602748667,-1.4009176,
-3.24,49.14,2.52,10.0,9.120161,232.57327,100.84724,-13.9438305,0.34476504,2.336741,-0.250861993333,2.0545434,-1.92218933333,
-3.54,48.84,1.92,10.0,9.06236,230.36942,98.24693,-9.5385,2.1068976,1.2258313,-0.245567835,2.74034155,-1.62184725,
-4.38,48.719997,1.02,10.0,9.0366745,228.89655,95.788704,-9.691729,3.4093432,0.80445176,-0.108734012,3.15654436667,-1.59680176667,
-5.52,48.42,0.06,10.0,8.983459,227.16718,91.98161,-12.29662,4.098873,-0.61291564,-0.0276925583333,3.52672863333,-0.996524843333,
-7.08,47.82,-0.35999998,10.0,8.944284,226.85027,87.884094,-14.097059,3.4476504,-2.528277,0.08755735,3.27220153333,0.61412318,
-8.76,47.16,-1.0799999,10.0,8.638951,228.36313,84.092735,-12.679692,3.1411927,-1.5705963,0.257377896667,2.57581506667,1.5263486,
-10.679999,46.44,-1.38,10.0,7.987203,229.75674,81.24433,-11.415554,2.1068976,0.30645782,0.483805283333,1.9372573,0.671951786667,
-12.66,45.42,-1.5,10.0,7.450649,229.94283,79.54266,-10.342952,0.076614454,1.4939818,0.607200065,1.93399935,0.150883718,
-15.059999,45.12,-1.62,10.0,6.7946506,230.2687,76.63477,-11.568783,0.91937345,-1.3024458,0.318464423333,2.96839783333,0.533488976667,
-17.52,44.46,-1.68,10.0,6.4347897,230.4976,73.12422,-10.457873,-2.336741,-4.060566,0.23335052,2.553824,-0.24964026,
-19.859999,43.8,-1.68,10.0,6.498963,228.85493,70.452675,-9.998186,-2.4516625,1.4173675,0.49602258,2.4255423,-2.09119533333,
-22.08,42.66,-1.8,10.0,6.6232667,226.20363,67.99037,-9.193734,-1.9919758,1.685518,0.872315566667,2.12784726667,-1.8342247,
-23.82,41.52,-2.52,10.0,6.426314,224.44989,66.38705,-7.240066,-0.5746084,-3.064578,1.06331276667,1.85825203333,-1.71938206667,
-24.9,40.44,-3.54,10.0,6.2382555,221.69275,64.474106,-6.0142345,-0.11492168,-3.0262709,1.07573375,1.90101265,-2.8551842,
-25.14,39.84,-4.2,10.0,6.9272723,217.45291,62.63364,-4.865018,0.6895301,-1.7621324,1.0278826,1.91037926667,-3.85781756667,
-25.56,39.18,-4.62,10.0,8.029555,212.58003,61.260864,-4.098873,1.532289,-1.3790601,1.1435397,1.32924276667,-3.9111665,
-25.859999,38.52,-4.7999997,10.0,8.977576,207.87955,60.777966,-3.1794999,2.719813,-0.842759,1.21236393333,0.70616022,-3.44609453333,
-25.92,37.8,-4.8599997,10.0,9.389806,204.80182,60.833633,-2.6431987,2.528277,-0.5363012,1.24616513333,0.109141258667,-2.66011453333,
-25.619999,37.38,-4.74,10.0,9.517433,201.40974,61.48054,-2.6048915,1.9153614,0.7278373,1.2901474,-0.607607293333,-1.91404443333,
-25.019999,37.5,-4.2,10.0,9.076125,198.7904,62.89568,-4.7500963,2.719813,6.167464,1.41394943333,-1.40376833333,-1.0421361,
-24.3,37.98,-3.0,10.0,7.94443,197.2255,65.04006,-9.500193,3.9456444,11.109096,1.31254576667,-1.9071213,0.381179906667,
-23.939999,38.399998,-0.84,10.0,6.2283525,197.45448,67.24297,-16.663643,6.3589997,13.867216,0.86009823,-1.24127815,1.55709555,
-23.58,38.64,1.3199999,10.0,5.205821,198.6554,67.827034,-19.6133,4.213795,9.576807,0.00122173133333,0.0997746536667,1.03765645333,
-22.92,38.82,3.0,10.0,5.1008477,198.96735,67.4982,-11.60709,2.4899697,9.040505,0.127467217,0.60434935,-2.2606086,
-22.5,38.76,3.8999999,10.0,6.0926747,195.87784,67.05217,-10.879252,2.7581203,7.6614456,0.406836246667,0.73303828,-2.83807993333,
-22.38,38.879997,4.68,10.0,6.8979077,192.82227,66.49486,-13.177686,3.8307228,6.3206925,0.20362174,0.699644336667,-1.8692476,
-22.56,38.879997,5.22,10.0,7.5858192,190.8249,65.99396,-16.395493,4.060566,8.619126,0.0048869225,0.655458425,-1.38177715,
-23.039999,38.7,5.46,10.0,8.075322,189.75922,65.337105,-14.824897,3.1411927,-0.80445176,0.0329867213333,1.33372243333,-0.930144133333,
-23.76,38.16,5.22,10.0,8.393715,188.89809,63.76288,-3.371036,2.6048915,-7.8912888,-0.09285152,1.31824721667,-0.75421495,
-25.26,37.5,4.2599998,10.0,9.014086,188.16594,62.631744,1.8770541,2.3750482,-7.1634517,-0.0765617766667,0.45570547,-0.12624549,
-26.939999,37.02,3.0,10.0,8.733128,188.35728,62.387268,0.6895301,5.5162406,0.91937345,0.582358206667,-0.99652482,1.08815458333,
-28.38,36.84,2.1599998,10.0,7.398267,189.48978,63.914093,-9.308656,-1.2641385,-4.8267107,0.209730403867,-2.25694336667,3.0628783,
-28.859999,37.02,2.46,10.0,5.933527,192.39766,65.73979,-9.308656,-1.2641385,-4.8267107,-0.37018433,-3.0005702,6.472117,
-28.859999,37.02,2.46,10.0,3.3799427,199.89981,68.78447,-9.308656,-1.2641385,-4.8267107,-0.817948575,-2.9184087,6.6193358,
-28.859999,37.02,2.46,10.0,3.3799427,199.89981,68.78447,-15.820885,1.1875241,-3.7924154,-0.817948575,-2.9184087,6.6193358,
-26.64,37.559998,4.7999997,10.0,2.3043773,206.49472,71.59666,-13.101071,-3.4476504,-2.4899697,-1.27630113333,-1.7462601,2.05943036667,
-24.42,37.2,6.0,10.0,3.2768703,208.44403,73.42607,-11.300632,-2.3750482,-0.19153613,-0.905302333333,-1.42820293333,-0.336383136667,
-22.32,36.84,7.2,10.0,4.200516,207.86249,75.39121,-9.998186,-0.5363012,0.4213795,0.218689764667,-2.0447696,-1.2539027,
-19.859999,37.02,8.5199995,10.0,4.1860967,206.67361,77.38064,-9.232041,0.7661445,1.532289,0.798197276667,-2.31517923333,-0.83769989,
-17.82,37.02,9.42,10.0,3.4571135,205.52946,80.26479,-8.197746,0.9959879,0.34476504,0.686205296667,-2.47359696667,0.4166101,
-16.08,37.02,10.0199995,10.0,2.589202,205.83432,83.24044,-8.082825,0.0,-0.22984336,0.30604349,-2.3658811,0.38179078,
-14.58,37.02,10.08,10.0,2.2195427,206.11522,86.00936,-8.312668,-0.22984336,0.6512229,0.131132405333,-1.8786142,-0.32986723,
-13.86,37.079998,9.3,10.0,2.0655892,205.54285,88.15644,-8.350976,-0.45968673,1.6472107,0.252490973333,-1.5540412,-0.44593163,
-13.62,37.38,8.5199995,10.0,1.8288196,205.20741,89.601135,-8.312668,0.49799395,1.7621324,0.3567453,-1.76010636667,0.57014091,
-13.679999,38.46,8.04,10.0,1.417021,205.87662,91.71957,-7.929596,1.0342951,0.7278373,0.292808066667,-1.866397,1.42901743333,
-13.44,39.6,7.7999997,10.0,1.153422,207.58607,93.93254,-7.431602,0.842759,-1.1492168,0.0973311943333,-1.57236713333,1.63263916667,
-12.78,40.5,7.74,10.0,1.2005926,209.53035,95.79941,-7.3549876,0.7278373,-2.3750482,-0.09773844,-1.1820242,1.3695599,
-12.24,41.52,7.7999997,10.0,1.5182862,211.08704,97.190506,-8.465898,1.1109096,-2.719813,-0.240680903333,-1.14272523333,1.0095566,
-11.34,42.239998,7.7999997,10.0,1.8583661,211.89082,98.23634,-8.465898,1.1109096,-2.719813,-0.37670023,-1.3475687,0.388510296667,
-11.34,42.239998,7.7999997,10.0,2.3767908,212.295,99.858315,-8.465898,1.1109096,-2.719813,-0.4676173425,-1.4407257,0.3665191375,
-11.34,42.239998,7.7999997,10.0,2.3767908,212.295,99.858315,-11.798626,-1.2641385,1.1875241,-0.4676173425,-1.4407257,0.3665191375,
-9.0,43.379997,7.98,10.0,3.14001,212.38306,101.400635,-12.832921,-1.8004397,2.030283,-0.371406066667,-1.38381343333,1.3088806,
-7.9199996,43.68,8.099999,10.0,3.8973687,213.80486,102.98124,-12.98615,-0.4213795,0.38307226,-0.08511389,-0.8894198,1.78616996667,
-6.8399997,43.86,7.98,10.0,4.4939804,215.84041,103.92315,-12.181698,-0.15322891,-0.7278373,0.0574213315,-0.53389621,1.5925257,
-6.0,44.16,7.98,10.0,4.801593,217.24745,104.31448,-11.836933,-0.9959879,-1.532289,-0.10995574,-0.481361803333,1.3284283,
